Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.2837317073171,71.0544146341463,70.7466097560976,70.3823902439024,69.9862926829268,69.5887804878049,69.2198048780488,68.9018536585366,68.6539024390244,68.489512195122,68.4188780487805,68.4441219512195,68.5443658536585,68.6971219512195,68.8848292682927,69.0853658536585,69.2759756097561,69.4434878048781,69.5797073170732,69.6835609756098,69.7620243902439,69.8301707317073,69.9086585365854,70.0130731707317,70.147512195122,70.3109756097561,..
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.7139512195122,54.2678536585366,54.6781707317073,54.9458048780488,55.079756097561,55.1101219512195,55.0801219512195,55.0455853658537,55.0547073170732,55.1355853658537,55.310756097561,55.5891707317073,55.9486585365854,56.3620975609756,56.8149268292683,57.2856097560976,57.7491219512195,58.1889756097561,58.5907073170732,58.9468048780488,59.2592682926829,59.5366097560976,59.7978536585366,60.056512195122,60.3181219512195,60.5846829268293,..
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,74.029512195122,..,..,..,..,..,..,..,..,77.8853658536585,77.8853658536585,78.0878048780488,78.3341463414634,78.4853658536586,78.6853658536586,78.8878048780488,78.9341463414634,79.2365853658537,79.3884390243903,79.2885365853658,81.1526829268293,81.6778048780488,80.5724390243902,80.7973170731707,81.0121951219512,..
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.8720731707317,53.6304634146342,54.3858780487805,55.1387804878049,55.8891707317073,56.6475365853659,57.4223414634146,58.2210975609756,59.0447804878049,59.8889024390244,60.7484390243903,61.6144390243903,62.4738780487805,63.3112926829268,64.1147073170732,64.8696585365854,65.5652195121951,66.2003902439024,66.7776585365854,67.2994878048781,67.7742926829268,68.2109512195122,68.6249024390244,69.0250731707317,69.4179756097561,69.8071219512195,..
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.1072926829268,55.6500243902439,56.198243902439,56.7494390243903,57.3051219512195,57.8632926829268,58.4249512195122,58.9886097560976,59.5542682926829,60.1214146341463,60.6900487804878,61.2591951219512,61.8288292682927,62.3989756097561,62.9686341463415,63.5397804878049,64.1149512195122,64.6936341463415,65.2728292682927,65.8465609756098,66.4058048780488,66.9416097560976,67.4469512195122,67.9173658536585,68.3503170731707,68.7498048780488,..
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.7802926829268,70.5693902439025,70.5141463414634,70.6652195121951,71.0260975609756,71.5631707317073,72.2068536585366,72.857756097561,73.4373170731707,73.9106341463415,74.2622195121951,74.5019268292683,74.6755853658537,74.8223658536585,74.9559756097561,75.0875365853659,75.2229512195122,75.359512195122,75.498,75.6414146341463,75.7937317073171,75.9534634146342,76.1201463414634,76.2903414634146,76.4635609756098,76.6402926829268,..
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.761512195122,61.0124390243903,59.9622682926829,58.6417317073171,57.1129024390244,55.4549756097561,53.7640243902439,52.1594146341463,50.7623902439024,49.6682195121951,48.9825853658537,48.7831951219512,49.0437804878049,49.7135609756098,50.7463658536585,52.0703170731707,53.5936829268293,55.2096097560976,56.8194634146342,58.3546585365854,59.7809268292683,61.0980975609756,62.347243902439,63.5506585365854,64.6943902439024,65.7510975609756,..
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.3403170731707,65.7426829268293,66.1718048780488,66.6276829268293,67.1068292682927,67.6016829268293,68.1047317073171,68.6058536585366,69.0950487804878,69.5672195121951,70.0163902439024,70.4425609756098,70.8492195121951,71.2404390243903,71.6181951219512,71.986,72.3493414634146,72.7097317073171,73.0686585365854,73.4230975609756,73.7695609756098,74.100512195122,74.4104390243903,74.6963414634146,74.958243902439,75.1991219512195,..
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.0511951219512,73.2950487804878,73.5333902439024,73.767243902439,73.9970975609756,74.2229512195122,74.4443170731708,74.6621707317073,74.8755365853659,75.0854146341464,75.2947804878049,75.5076585365854,75.7230243902439,75.9388780487805,76.1492195121951,76.3415853658537,76.5004390243902,76.6193414634147,76.695756097561,76.7367073170732,76.7541951219512,76.7671951219512,76.7951951219512,76.8512195121951,76.9417317073171,77.066756097561,..
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6414634146342,71.5609756097561,71.4943902439024,71.3468292682927,71.2087804878049,71.0534146341464,70.8973170731707,70.3512195121951,71.0609756097561,71.4121951219512,71.6634146341463,71.7682926829268,71.8658536585366,72.0658536585366,72.5634146341463,72.5609756097561,72.6121951219512,72.6634146341463,72.9634146341463,73.4121951219512,73.5121951219512,74.1634146341463,74.3146341463415,74.8609756097561,74.4658536585366,74.4658536585366,..
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.3656097560976,49.3164634146342,49.2779512195122,49.2596585365854,49.2777073170732,49.3403170731707,49.4508048780488,49.6058780487805,49.8066585365854,50.0606585365854,50.3828536585366,50.7886097560976,51.2816585365854,51.8572682926829,52.507243902439,53.2184390243903,53.975243902439,54.7556585365854,55.5357073170732,56.2948780487805,57.0146829268293,57.6811219512195,58.2958292682927,58.8603658536585,59.3752926829268,59.8446585365854,..
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.0001219512195,47.7626829268293,47.6986585365854,47.854487804878,48.2346829268293,48.7971951219512,49.4600487804878,50.1188048780488,50.692512195122,51.1501951219512,51.4879268292683,51.728756097561,51.9331951219512,52.1522195121951,52.4038048780488,52.7053658536585,53.0637804878049,53.4664634146342,53.9018780487805,54.3620243902439,54.837,55.3144146341464,55.7828780487805,56.234512195122,56.6633170731707,57.0693414634146,..
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.7365853658537,65.0616097560976,65.3981463414634,65.7546829268293,66.1382195121951,66.568756097561,67.0672682926829,67.6347317073171,68.2591463414634,68.918,69.5738048780488,70.1800487804878,70.698756097561,71.1079268292683,71.3985365853659,71.5755853658537,71.6600487804878,71.6914146341463,71.7066829268293,71.7283902439025,71.7745365853659,71.8541707317073,71.9628292682927,72.0965365853659,72.2543170731707,72.4351707317073,..
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.5100731707317,53.8363414634146,54.1507804878049,54.441756097561,54.7502195121951,55.1216585365854,55.5860243902439,56.1438536585366,56.7916097560976,57.5288048780488,58.3508780487805,59.2472682926829,60.1874878048781,61.1375853658537,62.0736097560976,62.9692195121951,63.8020975609756,64.5663414634146,65.2584878048781,65.8759756097561,66.4196829268293,66.8973902439025,67.3273902439024,67.7280243902439,68.106243902439,68.4720487804878,..
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.1838536585366,51.8108780487805,51.3676341463415,50.8880243902439,50.4119268292683,49.9932682926829,49.6853902439024,49.5192195121951,49.5137317073171,49.6749024390244,49.9997317073171,50.4678292682927,51.031756097561,51.6440975609756,52.2738780487805,52.889,53.4678780487805,54.0079024390244,54.5106341463415,54.9726341463415,55.4011463414634,55.8089268292683,56.2176829268293,56.6419756097561,57.0878048780488,57.557512195122,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.3770731707317,77.5534146341464,77.3207317073171,77.6851219512195,77.8619512195122,77.9775609756098,78.2304878048781,78.4804878048781,78.6624390243902,78.8829268292683,79.2365853658537,79.4878048780488,79.590243902439,79.8390243902439,80.1414634146341,80.2926829268293,80.2926829268293,80.5439024390244,80.6951219512195,80.9463414634146,81.1975609756098,81.4487804878049,81.583512195122,81.7720487804878,81.9530487804878,82.1290243902439,..
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.5456437651957,69.5999442878449,69.6863293425575,69.6916050846597,69.7359034679828,69.7850757718041,69.8422258938397,69.9779748698305,69.9914456543228,70.088384969905,70.2048106453527,70.344514981142,70.5773342439077,70.6909686909854,70.8927772161006,71.1098422242175,71.3380401372068,71.5711345624857,71.8022880416538,72.025701174866,72.2352280229021,72.4269887602421,72.6025077471266,72.7632404934118,72.9110140492266,73.0481011269216,..
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.7468780487805,48.3285853658537,47.8505609756098,47.3287804878049,46.7821707317073,46.2271707317073,45.674243902439,45.1408048780488,44.649756097561,44.2294634146342,43.9142926829268,43.7335853658537,43.6963170731707,43.8054878048781,44.0576341463415,44.4428292682927,44.9432195121951,45.5264634146342,46.1631707317073,46.8349268292683,47.5327073170732,48.2569756097561,49.0121463414634,49.7956585365854,50.5910487804878,51.3778536585366,..
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.6563673229236,70.572607738017,70.7323478672471,70.8462295706676,70.8695267645831,71.0258932341809,71.3354652442541,71.5175893276137,71.8981182658969,72.184734648016,72.7196903521431,73.0979928642325,73.2443135682501,73.3838286851526,73.7394039227775,73.8400466808689,74.0947247807244,74.2523833324924,74.5775390218701,74.9318257000873,75.2953487288,75.8884748834282,75.993488603453,76.3551629869808,76.6854764213554,77.0269071034937,..
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.9238536585366,47.0255853658537,47.1213658536585,47.2173170731707,47.314487804878,47.4065121951219,47.4819268292683,47.5327073170732,47.5592926829268,47.5686097560976,47.5705853658537,47.5811219512195,47.6150975609756,47.6909024390244,47.8224146341463,48.027512195122,48.3220731707317,48.7010975609756,49.1536829268293,49.6633658536585,50.2063414634146,50.752243902439,51.274756097561,51.754512195122,52.1810731707317,52.5539512195122,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.418243902439,75.6369268292683,75.8496829268293,76.053,76.2473902439024,76.4368536585366,76.6278780487805,76.827,77.0396585365854,77.2683414634146,77.514,77.7766341463415,78.0516829268293,78.3331707317073,78.6160975609756,78.894,79.1619268292683,79.4154146341464,79.652487804878,79.8711463414634,80.0713414634146,80.2530243902439,80.4221219512195,80.5811219512195,80.735,80.8852682926829,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5437804878049,73.9034634146342,74.2534146341463,74.5906585365854,74.9147317073171,75.2276585365854,75.5314878048781,75.8252926829268,76.1101463414634,76.3850975609756,76.6447073170732,76.8870243902439,77.1080243902439,77.3076829268293,77.487,77.6474390243903,77.7909512195122,77.923,78.0500243902439,78.176512195122,78.3089268292683,78.452756097561,78.6095365853659,78.7802682926829,78.9644878048781,79.1606829268293,..
